UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1.69E+09,7/5/2023 2:45,2:45:22,1.21,30.3,0.87,16.97,94.14,95.32,6:13:00,18:15:00
1.69E+09,7/5/2023 2:40,2:40:20,1.24,31.84,0.55,17.21,94.13,95.3,6:13:00,18:15:00
1.69E+09,7/5/2023 2:35,2:35:21,1.17,33.22,1.09,17.15,94.12,95.29,6:13:00,18:15:00
1.69E+09,7/5/2023 2:30,2:30:21,1.22,34.27,1.94,16.97,94.1,95.27,6:13:00,18:15:00
1.69E+09,7/5/2023 2:25,2:25:21,1.19,35.11,2.58,16.72,94.04,95.21,6:13:00,18:15:00
1.69E+09,7/5/2023 2:20,2:20:19,1.22,35.64,3.09,16.48,93.98,95.14,6:13:00,18:15:00
1.69E+09,7/5/2023 2:15,2:15:25,1.24,35.84,3.32,16.17,93.91,95.07,6:13:00,18:15:00
1.69E+09,7/5/2023 2:10,2:10:22,1.25,35.81,3.46,15.81,93.87,95.02,6:13:00,18:15:00
1.69E+09,7/5/2023 2:05,2:05:23,1.21,35.36,3.65,15.26,93.83,94.99,6:13:00,18:15:00
1.69E+09,7/5/2023 2:00,2:00:22,1.23,34.28,3.9,15.26,93.83,94.99,6:13:00,18:15:00
1.69E+09,7/5/2023 1:55,1:55:20,1.22,32.15,4.14,17.21,93.88,95.05,6:13:00,18:15:00
1.69E+09,7/5/2023 1:50,1:50:22,1.21,29.69,4.53,18.68,93.97,95.15,6:13:00,18:15:00
1.69E+09,7/5/2023 1:45,1:45:20,1.24,28.83,4.67,18.49,94.06,95.24,6:13:00,18:15:00
1.69E+09,7/5/2023 1:40,1:40:22,1.23,28.19,4.56,18.49,94.11,95.29,6:13:00,18:15:00
1.69E+09,7/5/2023 1:35,1:35:22,1.19,27.58,4.47,18.62,94.13,95.32,6:13:00,18:15:00
1.69E+09,7/5/2023 1:30,1:30:22,1.2,27.01,4.47,18.74,94.15,95.34,6:13:00,18:15:00
1.69E+09,7/5/2023 1:25,1:25:18,1.22,26.47,4.62,18.8,94.18,95.38,6:13:00,18:15:00
1.69E+09,7/5/2023 1:20,1:20:21,1.26,25.95,4.53,18.86,94.22,95.42,6:13:00,18:15:00
1.69E+09,7/5/2023 1:15,1:15:25,1.23,25.53,4.13,19.04,94.25,95.45,6:13:00,18:15:00
1.69E+09,7/5/2023 1:10,1:10:25,1.21,25.25,3.67,19.17,94.28,95.48,6:13:00,18:15:00
1.69E+09,7/5/2023 0:55,0:55:24,1.21,25.05,3.14,19.17,94.31,95.52,6:13:00,18:15:00
1.69E+09,7/6/2023 0:50,0:50:24,1.23,25.42,2.42,19.41,94.35,95.55,6:13:00,18:15:00
1.69E+09,7/6/2023 0:45,0:45:19,1.22,27.18,1.69,18.62,94.38,95.58,6:13:00,18:15:00
1.69E+09,7/6/2023 0:40,0:40:21,1.23,29.69,2.06,17.33,94.42,95.6,6:13:00,18:15:00
1.69E+09,7/6/2023 0:35,0:35:20,1.21,31.78,2.12,16.11,94.43,95.61,6:13:00,18:15:00
1.69E+09,7/6/2023 0:30,0:30:23,1.22,32.95,1.83,15.62,94.42,95.6,6:13:00,18:15:00
1.69E+09,7/6/2023 0:25,0:25:20,1.21,34.08,1.71,15.08,94.41,95.58,6:13:00,18:15:00
1.69E+09,7/6/2023 0:05,0:05:24,1.19,34.97,1.97,14.77,94.39,95.55,6:13:00,18:15:00
1.69E+09,7/6/2023 0:00,0:00:23,1.2,35.45,2.28,14.59,94.35,95.51,6:13:00,18:15:00
1.69E+09,7/6/2023 23:55,23:55:26,1.23,35.58,2.64,14.59,94.3,95.46,6:12:00,18:15:00
1.69E+09,7/6/2023 23:50,23:50:21,1.19,35.49,3.08,14.65,94.25,95.42,6:12:00,18:15:00
1.69E+09,7/6/2023 23:45,23:45:26,1.24,35.18,3.45,14.83,94.2,95.37,6:12:00,18:15:00
1.69E+09,7/6/2023 23:40,23:40:25,1.21,34.38,3.79,14.89,94.16,95.33,6:12:00,18:15:00
1.69E+09,7/6/2023 23:35,23:35:23,1.21,33.06,4.09,15.5,94.16,95.33,6:12:00,18:15:00
1.69E+09,7/6/2023 23:30,23:30:21,1.23,30.93,4.05,17.76,94.2,95.38,6:12:00,18:15:00
1.69E+09,7/6/2023 23:25,23:25:21,1.18,28.71,3.91,19.9,94.26,95.45,6:12:00,18:15:00
1.69E+09,7/6/2023 23:20,23:20:23,1.23,27.99,3.95,19.78,94.33,95.52,6:12:00,18:15:00
1.69E+09,7/6/2023 23:15,23:15:19,1.19,27.55,3.99,19.65,94.4,95.59,6:12:00,18:15:00
1.69E+09,7/6/2023 23:10,23:10:22,1.24,27.35,3.88,19.84,94.43,95.62,6:12:00,18:15:00
1.69E+09,7/6/2023 23:05,23:05:19,1.22,27,3.91,19.9,94.44,95.63,6:12:00,18:15:00
1.69E+09,7/6/2023 23:00,23:00:28,1.24,26.62,4.02,19.96,94.44,95.64,6:12:00,18:15:00
1.69E+09,7/6/2023 22:55,22:55:19,1.2,26.26,4.23,19.9,94.43,95.63,6:12:00,18:15:00
1.69E+09,7/6/2023 22:50,22:50:20,1.21,25.95,4.33,19.84,94.41,95.61,6:12:00,18:15:00
1.69E+09,7/6/2023 22:45,22:45:20,1.19,25.67,4.43,19.65,94.38,95.59,6:12:00,18:15:00
1.69E+09,7/6/2023 22:40,22:40:19,1.23,25.43,4.46,19.53,94.4,95.6,6:12:00,18:15:00
1.69E+09,7/7/2023 22:35,22:35:23,1.24,25.44,3.78,19.65,94.45,95.65,6:12:00,18:15:00
1.69E+09,7/7/2023 22:30,22:30:28,1.25,26.33,3.04,19.71,94.5,95.7,6:12:00,18:15:00
1.69E+09,7/7/2023 22:25,22:25:46,1.22,27.72,3.14,19.23,94.53,95.73,6:12:00,18:15:00
1.69E+09,7/7/2023 22:20,22:20:22,1.24,29.88,3.25,18.01,94.55,95.74,6:12:00,18:15:00
1.69E+09,7/7/2023 22:15,22:15:23,1.26,31.37,2.79,17.09,94.57,95.75,6:12:00,18:15:00
1.69E+09,7/7/2023 22:10,22:10:24,1.26,32.23,2.82,16.72,94.58,95.76,6:12:00,18:15:00
1.69E+09,7/7/2023 22:05,22:05:19,1.21,32.91,3.09,16.54,94.56,95.74,6:12:00,18:15:00
1.69E+09,7/7/2023 22:00,22:00:21,1.25,33.2,3.37,16.42,94.51,95.69,6:12:00,18:15:00
1.69E+09,7/7/2023 21:55,21:55:18,1.24,33.37,3.62,16.24,94.46,95.63,6:12:00,18:15:00
1.69E+09,7/7/2023 21:50,21:50:19,1.21,33.44,3.73,15.93,94.4,95.58,6:12:00,18:15:00
1.69E+09,7/7/2023 21:45,21:45:23,1.23,33.23,3.72,15.5,94.34,95.51,6:12:00,18:15:00
1.69E+09,7/7/2023 21:40,21:40:24,1.21,32.74,3.66,15.08,94.3,95.48,6:12:00,18:15:00
1.69E+09,7/7/2023 21:30,21:30:18,1.2,31.86,3.42,14.83,94.31,95.49,6:12:00,18:15:00
1.69E+09,7/7/2023 21:25,21:25:23,1.19,30.39,2.83,15.75,94.37,95.55,6:12:00,18:15:00
1.69E+09,7/7/2023 21:20,21:20:21,1.23,28.26,2.43,18.55,94.43,95.62,6:12:00,18:15:00
1.69E+09,7/7/2023 21:15,21:15:20,1.23,27.44,2.4,18.31,94.51,95.7,6:12:00,18:15:00
1.69E+09,7/7/2023 21:10,21:10:22,1.21,27,2.21,18.01,94.55,95.75,6:12:00,18:15:00
1.69E+09,7/7/2023 21:05,21:05:26,1.21,26.8,1.82,17.58,94.57,95.77,6:12:00,18:15:00
1.69E+09,7/7/2023 21:00,21:00:19,1.24,26.59,1.51,17.15,94.57,95.77,6:12:00,18:15:00
1.69E+09,7/7/2023 20:55,20:55:24,1.24,26,1.76,17.03,94.56,95.76,6:12:00,18:15:00
1.69E+09,7/7/2023 20:50,20:50:24,1.24,25.02,3.07,17.46,94.56,95.77,6:12:00,18:15:00
1.69E+09,7/7/2023 20:45,20:45:19,1.21,24.08,4.67,16.54,94.57,95.78,6:12:00,18:15:00
1.69E+09,7/7/2023 20:40,20:40:20,1.2,23.19,5.87,15.81,94.58,95.79,6:12:00,18:15:00
1.69E+09,7/7/2023 20:35,20:35:24,1.24,22.43,6.44,15.2,94.6,95.82,6:12:00,18:15:00
1.69E+09,7/8/2023 20:30,20:30:35,1.19,22.21,6.36,14.53,94.61,95.83,6:12:00,18:15:00
1.69E+09,7/8/2023 20:25,20:25:26,1.23,23.19,5.58,14.04,94.57,95.79,6:12:00,18:15:00
1.69E+09,7/8/2023 20:20,20:20:19,1.24,26.09,4.61,13.85,94.53,95.74,6:12:00,18:15:00
1.69E+09,7/8/2023 20:15,20:15:20,1.2,29.78,2.93,13.24,94.53,95.72,6:12:00,18:15:00
1.69E+09,7/8/2023 20:10,20:10:21,1.18,31.24,1.88,13.37,94.53,95.72,6:12:00,18:15:00
1.69E+09,7/8/2023 20:05,20:05:22,1.22,32.2,0.69,13.37,94.54,95.72,6:12:00,18:15:00
1.69E+09,7/8/2023 20:00,20:00:20,1.24,33.05,0.84,13.61,94.51,95.69,6:12:00,18:15:00
1.69E+09,7/8/2023 19:55,19:55:21,1.24,33.5,1.74,13.79,94.47,95.64,6:12:00,18:15:00
1.69E+09,7/8/2023 19:50,19:50:31,1.22,33.64,2.61,14.1,94.43,95.6,6:12:00,18:15:00
1.69E+09,7/8/2023 19:45,19:45:19,1.24,33.62,3.24,14.34,94.38,95.55,6:12:00,18:15:00
1.69E+09,7/8/2023 19:40,19:40:22,1.21,33.59,3.31,14.47,94.34,95.51,6:12:00,18:15:00
1.69E+09,7/8/2023 19:35,19:35:19,1.21,33.34,3.47,14.53,94.33,95.51,6:12:00,18:15:00
1.69E+09,7/8/2023 19:30,19:30:20,1.2,32.35,4,14.95,94.36,95.53,6:12:00,18:15:00
1.69E+09,7/8/2023 19:25,19:25:23,1.21,30.48,4.61,16.42,94.41,95.59,6:12:00,18:15:00
1.69E+09,7/8/2023 19:20,19:20:24,1.21,28.1,5.29,17.94,94.47,95.66,6:12:00,18:15:00
1.69E+09,7/8/2023 19:15,19:15:20,1.23,27.37,5.73,18.43,94.53,95.73,6:12:00,18:15:00
1.69E+09,7/8/2023 19:10,19:10:21,1.21,26.83,5.53,19.17,94.57,95.77,6:12:00,18:15:00
1.69E+09,7/8/2023 19:05,19:05:27,1.22,26.26,4.99,19.53,94.59,95.79,6:12:00,18:15:00
1.69E+09,7/8/2023 19:00,19:00:21,1.21,25.71,4.4,19.65,94.56,95.76,6:12:00,18:15:00
1.69E+09,7/8/2023 18:55,18:55:25,1.23,25.21,3.84,19.65,94.49,95.69,6:12:00,18:15:00
1.69E+09,7/8/2023 18:50,18:50:19,1.23,24.78,3.5,19.41,94.41,95.61,6:12:00,18:15:00
1.69E+09,7/8/2023 18:45,18:45:20,1.22,24.42,3.18,19.17,94.35,95.55,6:12:00,18:15:00
1.69E+09,7/8/2023 18:40,18:40:20,1.22,24.07,2.81,18.98,94.29,95.5,6:12:00,18:15:00
1.69E+09,7/8/2023 18:35,18:35:20,1.22,23.84,2.68,18.86,94.29,95.5,6:12:00,18:15:00
1.69E+09,7/9/2023 18:30,18:30:19,1.22,24.1,3.03,18.86,94.33,95.54,6:12:00,18:15:00
1.69E+09,7/9/2023 18:25,18:25:22,1.78,25.23,3.18,18.8,94.39,95.6,6:12:00,18:15:00
1.69E+09,7/9/2023 18:20,18:20:20,3.25,26.81,3.15,18.37,94.43,95.63,6:12:00,18:15:00
1.69E+09,7/9/2023 18:15,18:15:20,5.31,28.61,2.8,17.27,94.43,95.62,6:12:00,18:15:00
1.69E+09,7/9/2023 18:10,18:10:19,7.65,30.02,2.12,16.72,94.41,95.6,6:12:00,18:15:00
1.69E+09,7/9/2023 18:05,18:05:21,10.51,31.24,1.36,16.54,94.39,95.57,6:12:00,18:15:00
1.69E+09,7/9/2023 18:00,18:00:24,19.49,32.48,1.05,16.42,94.34,95.51,6:12:00,18:15:00
1.69E+09,7/9/2023 17:55,17:55:21,24.43,33.69,1.37,16.05,94.29,95.46,6:12:00,18:15:00
1.69E+09,7/9/2023 17:50,17:50:19,34.23,34.65,2.19,15.5,94.23,95.39,6:12:00,18:15:00
1.69E+09,7/9/2023 17:45,17:45:21,50.53,35.16,3.07,15.14,94.18,95.35,6:12:00,18:15:00
1.69E+09,7/9/2023 17:40,17:40:20,69.38,35.3,3.75,14.95,94.14,95.3,6:12:00,18:15:00
1.69E+09,7/9/2023 17:35,17:35:19,112.88,34.95,4.13,14.77,94.11,95.28,6:12:00,18:15:00
1.69E+09,7/9/2023 17:30,17:30:22,191.21,33.88,4.16,15.01,94.12,95.29,6:12:00,18:15:00
1.69E+09,7/9/2023 17:25,17:25:20,158.22,31.67,3.94,16.97,94.17,95.34,6:12:00,18:15:00
1.69E+09,7/9/2023 17:20,17:20:19,267.71,28.91,3.97,18.55,94.23,95.42,6:12:00,18:15:00
1.69E+09,7/9/2023 17:15,17:15:19,225.93,27.88,4.34,18.13,94.32,95.51,6:12:00,18:15:00
1.69E+09,7/9/2023 17:10,17:10:22,309.28,27.11,4.7,17.76,94.41,95.61,6:12:00,18:15:00
1.69E+09,7/9/2023 17:05,17:05:21,306.22,26.41,4.87,17.64,94.49,95.69,6:12:00,18:15:00
1.69E+09,7/9/2023 17:00,17:00:27,296.86,25.8,5.06,17.64,94.53,95.74,6:12:00,18:15:00
1.69E+09,7/9/2023 16:55,16:55:32,202.95,25.18,4.49,17.88,94.55,95.76,6:12:00,18:15:00
1.69E+09,7/9/2023 16:50,16:50:18,325.99,24.63,3.71,18.25,94.55,95.76,6:12:00,18:15:00
1.69E+09,7/9/2023 16:45,16:45:22,347.04,24.21,2.81,18.49,94.53,95.74,6:12:00,18:15:00
1.69E+09,7/9/2023 16:40,16:40:20,368.73,23.87,1.88,18.68,94.5,95.71,6:12:00,18:15:00
1.69E+09,7/9/2023 16:35,16:35:23,390.71,23.66,1.18,18.55,94.49,95.71,6:12:00,18:15:00
1.69E+09,7/10/2023 16:30,16:30:19,411.99,23.91,0.69,18.37,94.51,95.73,6:12:00,18:15:00
1.69E+09,7/10/2023 16:25,16:25:19,432.21,25.27,0.37,18.43,94.56,95.76,6:12:00,18:15:00
1.69E+09,7/10/2023 16:20,16:20:21,452.75,27.48,0.38,18.07,94.6,95.79,6:12:00,18:15:00
1.69E+09,7/10/2023 16:15,16:15:22,472.99,29.79,0.29,17.15,94.6,95.78,6:12:00,18:15:00
1.69E+09,7/10/2023 16:10,16:10:19,495.46,31.63,0.17,16.6,94.58,95.76,6:12:00,18:15:00
1.69E+09,7/10/2023 16:00,16:00:20,536.83,33,0.47,16.3,94.54,95.71,6:12:00,18:15:00
1.69E+09,7/10/2023 15:55,15:55:22,554.43,34.13,0.93,16.11,94.49,95.66,6:12:00,18:15:00
1.69E+09,7/10/2023 15:50,15:50:19,525.69,34.84,1.61,15.93,94.42,95.59,6:12:00,18:15:00
1.69E+09,7/10/2023 15:45,15:45:21,609.48,35.26,2.4,15.87,94.35,95.52,6:12:00,18:15:00
1.69E+09,7/10/2023 15:40,15:40:19,613.63,35.44,3.2,15.87,94.29,95.45,6:12:00,18:15:00
1.69E+09,7/10/2023 15:35,15:35:25,634.57,35.48,3.64,15.75,94.25,95.41,6:12:00,18:15:00
1.69E+09,7/10/2023 15:30,15:30:24,652.9,34.98,3.56,15.56,94.23,95.4,6:12:00,18:15:00
1.69E+09,7/10/2023 15:25,15:25:20,671.97,34.06,3.29,15.75,94.23,95.4,6:12:00,18:15:00
1.69E+09,7/10/2023 15:20,15:20:25,693.57,32.5,2.9,16.72,94.27,95.44,6:12:00,18:15:00
1.69E+09,7/10/2023 15:15,15:15:22,702.59,29.98,2.74,19.9,94.32,95.5,6:12:00,18:15:00
1.69E+09,7/10/2023 15:10,15:10:24,787.8,29.07,2.83,19.78,94.37,95.56,6:12:00,18:15:00
1.69E+09,7/10/2023 15:05,15:05:18,860.9,28.37,2.94,19.41,94.41,95.6,6:12:00,18:15:00
1.69E+09,7/10/2023 15:00,15:00:19,762.08,27.78,2.76,19.17,94.44,95.63,6:12:00,18:15:00
1.69E+09,7/10/2023 14:55,14:55:19,781.51,27.25,2.52,18.98,94.46,95.66,6:12:00,18:15:00
1.69E+09,7/10/2023 14:50,14:50:21,444.61,26.76,2.35,18.74,94.45,95.65,6:12:00,18:15:00
1.69E+09,7/10/2023 14:45,14:45:20,821.37,26.28,2.19,18.55,94.43,95.63,6:12:00,18:15:00
1.69E+09,7/10/2023 14:40,14:40:25,842.99,25.84,1.93,18.43,94.44,95.64,6:12:00,18:15:00
1.69E+09,7/10/2023 14:35,14:35:18,948.23,25.5,1.59,18.25,94.44,95.64,6:12:00,18:15:00
1.69E+09,7/10/2023 14:30,14:30:23,888.36,25.26,1.18,18.25,94.46,95.66,6:12:00,18:15:00
1.69E+09,7/11/2023 14:25,14:25:20,864.97,25.51,1.12,18.49,94.49,95.69,6:12:00,18:15:00
1.69E+09,7/11/2023 14:20,14:20:21,880.19,27.54,1.13,17.4,94.53,95.72,6:12:00,18:15:00
1.69E+09,7/11/2023 14:15,14:15:19,1067.04,30.28,0.52,16.66,94.57,95.75,6:12:00,18:15:00
1.69E+09,7/11/2023 14:10,14:10:22,968.2,33.1,0.07,15.93,94.56,95.73,6:12:00,18:15:00
1.69E+09,7/11/2023 14:05,14:05:21,1024.14,34.69,0.32,15.56,94.53,95.7,6:12:00,18:15:00
1.69E+09,7/11/2023 14:00,14:00:24,1048.97,36.18,0.31,14.95,94.49,95.65,6:12:00,18:15:00
1.69E+09,7/11/2023 13:55,13:55:21,620.78,37.48,0.25,14.16,94.43,95.59,6:12:00,18:15:00
1.69E+09,7/11/2023 13:50,13:50:21,961.91,38.31,0.95,13.73,94.35,95.5,6:12:00,18:15:00
1.69E+09,7/11/2023 13:45,13:45:18,955.07,38.84,1.62,13.49,94.27,95.42,6:12:00,18:15:00
1.69E+09,7/11/2023 13:40,13:40:19,967.77,39.2,1.97,13.24,94.2,95.35,6:12:00,18:15:00
1.69E+09,7/11/2023 13:35,13:35:18,975.64,39.22,2.29,13,94.14,95.29,6:12:00,18:15:00
1.69E+09,7/11/2023 13:30,13:30:22,980.12,38.74,2.79,12.88,94.08,95.23,6:12:00,18:15:00
1.69E+09,7/11/2023 13:25,13:25:25,987.8,37.61,3.41,13.31,94.05,95.21,6:12:00,18:15:00
1.69E+09,7/11/2023 13:20,13:20:21,995.35,34.7,4.07,16.48,94.07,95.23,6:12:00,18:15:00
1.69E+09,7/11/2023 13:15,13:15:25,1000.47,31.19,4.53,18.31,94.12,95.3,6:12:00,18:15:00
1.69E+09,7/11/2023 13:10,13:10:23,1008.65,30.05,4.52,18.25,94.19,95.37,6:12:00,18:15:00
1.69E+09,7/11/2023 13:05,13:05:19,1013.84,29.26,4.11,18.55,94.24,95.42,6:12:00,18:15:00
1.69E+09,7/11/2023 13:00,13:00:21,1017.12,28.58,3.57,18.92,94.27,95.46,6:12:00,18:15:00
1.69E+09,7/11/2023 12:55,12:55:20,1026.57,27.98,2.97,19.17,94.3,95.49,6:12:00,18:15:00
1.69E+09,7/11/2023 12:50,12:50:20,1033.68,27.52,2.45,19.23,94.31,95.5,6:12:00,18:15:00
1.69E+09,7/11/2023 12:45,12:45:25,1030.61,27.1,2.14,19.1,94.3,95.49,6:12:00,18:15:00
1.69E+09,7/11/2023 12:40,12:40:27,1035.75,26.56,2.1,18.98,94.29,95.49,6:12:00,18:15:00
1.69E+09,7/11/2023 12:35,12:35:21,1041.97,26.03,2.01,18.92,94.3,95.5,6:12:00,18:15:00
1.69E+09,7/11/2023 12:30,12:30:21,1040.64,25.61,1.85,18.8,94.31,95.51,6:12:00,18:15:00
1.69E+09,7/12/2023 10:45,10:45:19,959.96,25.87,1.64,18.68,94.34,95.54,6:12:00,18:15:00
1.69E+09,7/12/2023 10:40,10:40:25,950.81,27.94,0.99,17.15,94.37,95.56,6:12:00,18:15:00
1.69E+09,7/12/2023 10:35,10:35:19,941.06,30.51,1.18,16.66,94.39,95.57,6:12:00,18:15:00
1.69E+09,7/12/2023 10:30,10:30:22,930.18,32.99,1.55,16.36,94.41,95.58,6:12:00,18:15:00
1.69E+09,7/12/2023 10:25,10:25:22,918.87,34.87,1.28,16.24,94.41,95.58,6:12:00,18:15:00
1.69E+09,7/12/2023 10:20,10:20:20,908.03,36.39,1.04,16.05,94.39,95.55,6:12:00,18:15:00
1.69E+09,7/12/2023 10:15,10:15:29,898.27,37.62,1.27,15.93,94.33,95.49,6:12:00,18:15:00
1.69E+09,7/12/2023 10:10,10:10:19,883.91,38.52,1.8,15.87,94.27,95.42,6:12:00,18:15:00
1.69E+09,7/12/2023 10:05,10:05:32,874.06,39.05,2.38,15.87,94.2,95.35,6:12:00,18:15:00
1.69E+09,7/12/2023 10:00,10:00:22,860.54,39.44,3.06,15.87,94.12,95.27,6:12:00,18:15:00
1.69E+09,7/12/2023 9:55,9:55:23,847.84,39.68,3.81,15.87,94.05,95.2,6:12:00,18:15:00
1.69E+09,7/12/2023 9:50,9:50:19,833.84,39.33,4.49,15.87,93.99,95.14,6:12:00,18:15:00
1.69E+09,7/12/2023 9:45,9:45:18,821.11,38.2,5.18,16.54,93.96,95.11,6:12:00,18:15:00
1.69E+09,7/12/2023 9:40,9:40:26,805.68,35.48,5.53,18.55,93.97,95.13,6:12:00,18:15:00
1.69E+09,7/12/2023 9:35,9:35:20,791.78,32.38,5.68,19.84,94.01,95.18,6:12:00,18:15:00
1.69E+09,7/12/2023 9:30,9:30:20,774.42,31.23,5.04,20.26,94.07,95.24,6:12:00,18:15:00
1.69E+09,7/12/2023 9:25,9:25:26,757.01,30.36,4.27,20.69,94.11,95.29,6:12:00,18:15:00
1.69E+09,7/12/2023 9:20,9:20:22,738.7,29.69,3.66,21,94.15,95.33,6:12:00,18:15:00
1.69E+09,7/12/2023 9:15,9:15:23,723.83,29.21,3.43,20.87,94.16,95.35,6:12:00,18:15:00
1.69E+09,7/12/2023 9:10,9:10:26,707.22,28.69,3.29,20.69,94.16,95.34,6:12:00,18:15:00
1.69E+09,7/12/2023 9:05,9:05:20,687,28.02,2.89,20.57,94.15,95.34,6:12:00,18:15:00
1.69E+09,7/12/2023 9:00,9:00:19,666.03,27.4,2.06,20.75,94.16,95.36,6:12:00,18:15:00
1.69E+09,7/12/2023 8:55,8:55:24,650.38,27.1,1.35,20.81,94.19,95.38,6:12:00,18:15:00
1.69E+09,7/12/2023 8:50,8:50:20,629.99,26.92,1,20.63,94.21,95.41,6:12:00,18:15:00
1.69E+09,7/13/2023 8:45,8:45:21,610.68,27.31,1.02,20.39,94.24,95.43,6:12:00,18:15:00
1.69E+09,7/13/2023 8:40,8:40:23,591.88,29.5,1.25,18.74,94.27,95.45,6:12:00,18:15:00
1.69E+09,7/13/2023 8:35,8:35:27,571.85,32.24,1.61,17.88,94.28,95.46,6:12:00,18:15:00
1.69E+09,7/13/2023 8:30,8:30:20,553.27,35.17,1.85,17.15,94.27,95.43,6:12:00,18:15:00
1.69E+09,7/13/2023 8:25,8:25:24,532.1,37.16,1.42,16.91,94.24,95.4,6:12:00,18:15:00
1.69E+09,7/13/2023 8:20,8:20:23,588.1,38.55,0.9,16.78,94.2,95.35,6:12:00,18:15:00
1.69E+09,7/13/2023 8:15,8:15:22,553.49,39.65,0.9,16.6,94.15,95.3,6:12:00,18:15:00
1.69E+09,7/13/2023 8:10,8:10:23,193.16,40.55,1.62,16.36,94.08,95.22,6:12:00,18:15:00
1.69E+09,7/13/2023 8:05,8:05:22,454.87,41.21,2.7,16.17,94.02,95.16,6:12:00,18:15:00
1.69E+09,7/13/2023 8:00,8:00:21,296.19,41.28,3.82,15.99,93.97,95.11,6:12:00,18:15:00
1.69E+09,7/13/2023 7:55,7:55:22,405.71,40.88,4.86,15.93,93.95,95.08,6:12:00,18:15:00
1.69E+09,7/13/2023 7:50,7:50:20,184.3,39.8,5.72,16.3,93.93,95.07,6:12:00,18:15:00
1.69E+09,7/13/2023 7:45,7:45:26,214.77,38.07,6.33,17.09,93.93,95.08,6:12:00,18:15:00
1.69E+09,7/13/2023 7:40,7:40:21,169.58,35.53,6.33,18.49,93.98,95.14,6:12:00,18:15:00
1.69E+09,7/13/2023 7:35,7:35:19,144.69,32.76,6.22,19.71,94.07,95.24,6:12:00,18:15:00
1.69E+09,7/13/2023 7:30,7:30:21,102.42,31.58,5.86,20.02,94.15,95.33,6:12:00,18:15:00
1.69E+09,7/13/2023 7:25,7:25:25,87.87,30.74,5.43,20.26,94.21,95.39,6:12:00,18:15:00
1.69E+09,7/13/2023 7:20,7:20:25,90.67,30.03,4.99,20.45,94.24,95.42,6:12:00,18:15:00
1.69E+09,7/13/2023 7:15,7:15:23,57.54,29.41,4.64,20.57,94.24,95.42,6:12:00,18:15:00
1.69E+09,7/13/2023 7:10,7:10:21,196.35,28.85,4.32,20.63,94.21,95.4,6:12:00,18:15:00
1.69E+09,7/13/2023 7:05,7:05:20,21.82,28.34,3.98,20.69,94.18,95.37,6:12:00,18:15:00
1.69E+09,7/13/2023 7:00,7:00:18,20.13,27.88,3.54,20.69,94.17,95.36,6:12:00,18:15:00
1.69E+09,7/13/2023 6:55,6:55:20,19.27,27.52,3.14,20.81,94.17,95.36,6:12:00,18:15:00
1.69E+09,7/13/2023 6:50,6:50:18,18.41,27.23,2.98,20.75,94.19,95.39,6:12:00,18:15:00
1.69E+09,7/14/2023 6:45,6:45:20,17.71,27.36,3.09,20.51,94.24,95.43,6:12:00,18:15:00
1.69E+09,7/14/2023 6:40,6:40:21,16.24,28.85,3.12,19.65,94.3,95.49,6:12:00,18:15:00
1.69E+09,7/14/2023 6:35,6:35:21,14.94,31.61,4.17,18.31,94.36,95.54,6:12:00,18:15:00
1.69E+09,7/14/2023 6:30,6:30:22,13.67,34.21,4.78,17.76,94.39,95.56,6:12:00,18:15:00
1.69E+09,7/14/2023 6:25,6:25:23,11.69,35.82,4.2,17.76,94.41,95.57,6:12:00,18:15:00
1.69E+09,7/14/2023 6:20,6:20:20,9.61,36.99,3.56,17.76,94.4,95.55,6:12:00,18:15:00
1.69E+09,7/14/2023 6:15,6:15:21,7.41,37.81,3.32,17.88,94.36,95.52,6:12:00,18:15:00
1.69E+09,7/14/2023 6:10,6:10:22,5.17,38.27,3.5,18.13,94.3,95.46,6:12:00,18:15:00
1.69E+09,7/14/2023 6:05,6:05:23,3.27,38.36,3.84,18.31,94.24,95.39,6:12:00,18:15:00
1.69E+09,7/14/2023 6:00,6:00:19,1.76,38.15,4.02,18.43,94.17,95.32,6:12:00,18:15:00
1.69E+09,7/14/2023 5:55,5:55:19,1.26,37.74,4.15,18.55,94.1,95.25,6:12:00,18:15:00
1.69E+09,7/14/2023 5:50,5:50:21,1.25,37,4.4,18.55,94.05,95.2,6:12:00,18:15:00
1.69E+09,7/14/2023 5:45,5:45:21,1.18,35.73,4.83,18.98,94.05,95.21,6:12:00,18:15:00
1.69E+09,7/14/2023 5:40,5:40:18,1.2,33.71,5.26,20.14,94.1,95.27,6:12:00,18:15:00
1.69E+09,7/14/2023 5:35,5:35:23,1.23,31.62,5.79,21,94.18,95.35,6:12:00,18:15:00
1.69E+09,7/14/2023 5:30,5:30:20,1.2,30.7,5.64,21.12,94.24,95.42,6:12:00,18:15:00
1.69E+09,7/14/2023 5:25,5:25:24,1.22,29.96,5.05,21.48,94.27,95.45,6:12:00,18:15:00
1.69E+09,7/14/2023 5:20,5:20:22,1.25,29.4,4.76,21.73,94.28,95.46,6:12:00,18:15:00
1.69E+09,7/14/2023 5:15,5:15:22,1.24,28.85,4.34,21.91,94.26,95.44,6:12:00,18:15:00
